customer_id,gender,agecat,edcat,jobcat,empcat,retire,income,creddebt,othdebt,jobsat,marital,spousedcat,residecat,homeown,hometype,addresscat,default
2787-MXBDF,M,1,3,1,1,0,36,1.37664,4.38336,2,0,-1,1,1,3,1,1
4062-FIDQK,M,3,3,2,3,0,48,.79056,1.36944,4,0,-1,1,1,4,3,0
3444-KXHAL,M,2,3,2,1,0,96,9.479808,5.496192,2,1,3,3,1,1,2,1
8604-REOHR,F,2,2,2,2,0,65,2.4024,7.9976,2,0,-1,2,1,1,2,0
8282-YCKBO,F,2,3,2,1,0,78,2.82906,2.24094,2,1,3,2,0,3,2,1
1340-MOBEX,F,2,2,2,2,0,29,2.450529,4.190471,1,0,-1,3,1,1,2,0
2163-QGVQQ,M,4,1,1,5,1,11,.254826,.636174,4,0,-1,1,1,2,3,0
1365-BJXVJ,F,1,1,2,1,0,22,.761772,1.152228,2,0,-1,1,1,1,2,0
0172-LKJLN,F,4,3,1,4,1,28,1.8515,1.6485,3,0,-1,1,1,1,3,0
4029-AVZSS,F,2,2,2,1,0,26,.116688,2.171312,3,0,-1,1,0,3,1,0
9940-JPUMP,M,3,2,6,5,0,232,5.863104,12.232896,1,0,-1,2,1,1,2,0
3707-CACHE,F,3,1,1,4,0,35,1.15731,4.68769,4,0,-1,1,0,4,2,0
5567-WIRGV,M,3,1,2,2,0,34,.601086,6.640914,1,0,-1,1,0,1,3,0
2523-ZGOBK,M,1,1,6,3,0,95,.5776,3.0324,3,0,-1,1,0,2,1,0
3797-XTDBU,F,4,1,6,5,1,80,2.1616,3.4384,4,1,2,2,1,4,3,0
4891-LMMMX,M,4,2,1,5,1,15,.0864,1.8336,4,0,-1,1,0,2,2,0
0401-DJZCM,M,3,2,4,5,0,35,.176715,.978285,3,1,1,2,0,2,3,0
5057-POOWY,M,2,2,1,3,0,95,1.32525,2.94975,3,0,-1,1,1,4,2,1
9138-ZMSFF,M,4,2,2,4,0,30,1.83855,.71145,4,0,-1,1,0,2,3,0
7525-VMWRI,F,2,2,2,2,0,54,.80676,1.62324,3,0,-1,1,0,4,2,0
0940-MWTKH,M,4,2,2,5,1,14,2.06136,.45864,3,0,-1,1,1,1,3,0
4803-HLXVH,M,4,2,2,2,0,21,1.813266,.643734,1,1,1,2,1,1,2,0
4008-MQRSC,F,1,2,3,2,0,17,.252926,.478074,4,1,1,5,1,4,1,0
2400-NISXE,M,1,3,2,1,0,19,.315096,.140904,2,1,3,5,1,3,1,0
7125-SCBKD,F,4,1,1,5,0,149,.330631,.712369,5,0,-1,1,1,1,3,0
7747-EUCLB,M,2,2,2,2,0,66,4.024944,3.961056,3,0,-1,1,1,3,2,0
9107-ITMNR,F,2,1,1,2,0,36,.632808,2.751192,1,1,1,4,1,2,2,0
5008-EFRDC,M,4,2,2,3,0,97,.81189,2.19511,5,0,-1,1,1,1,2,0
5713-WQZWX,M,3,3,6,5,0,136,2.597464,7.058536,4,0,-1,1,1,1,3,0
5534-FUAYU,M,2,1,2,1,0,32,.2208,.4192,3,1,1,4,1,1,2,0
2991-RMFJY,F,1,2,2,1,0,28,.88816,2.02384,1,0,-1,2,1,1,1,0
8459-LJZEC,F,1,3,6,2,0,20,1.568,4.832,2,1,2,3,0,2,1,1
3721-HOEJX,M,4,3,3,5,1,14,.44807,1.97393,4,1,1,2,1,1,3,0
9023-QAQJB,F,2,3,1,1,0,37,.306249,3.134751,1,0,-1,1,1,1,1,1
0023-MVDEA,M,2,3,2,2,0,52,2.878304,4.817696,2,0,-1,1,1,1,2,0
5597-DPOSW,M,2,1,6,3,0,31,.276768,1.211232,4,1,2,4,0,2,2,0
3974-VTAZG,M,4,2,3,5,1,34,1.884042,2.909958,4,1,2,2,1,1,3,0
9104-TXWSS,F,2,2,1,3,0,27,.39825,.95175,2,0,-1,1,0,2,2,0
3543-GNMGJ,F,2,2,1,3,0,58,.805968,3.370032,5,0,-1,3,1,1,3,0
4504-MFMJK,F,1,1,2,2,0,27,.35856,1.88244,2,1,1,3,1,1,1,1
4032-YAFUR,M,2,3,1,2,0,90,.50544,1.65456,3,0,-1,1,0,2,2,0
2429-AEHCW,M,1,2,1,1,0,24,1.54632,2.53368,3,1,1,4,1,1,1,1
6928-GIZGQ,F,2,2,1,3,0,62,2.455758,7.650242,4,0,-1,3,0,2,1,0
7584-NBQWK,M,2,3,6,4,0,63,.503685,.441315,3,0,-1,1,0,2,1,0
7584-TZVBU,M,3,1,2,3,0,36,1.47852,6.51348,2,1,1,5,0,2,2,0
8997-YELPF,F,2,3,1,3,0,148,7.115988,6.648012,2,1,2,2,1,1,2,0
5433-MGITR,F,2,2,5,4,0,39,.474006,1.826994,4,0,-1,1,0,2,2,0
0728-QECXZ,F,3,2,6,5,0,221,9.749194,25.831806,5,1,2,2,1,2,3,0
9558-GWTHR,F,2,2,4,3,0,31,1.522038,7.591962,4,0,-1,1,0,2,2,1
9356-TXSHR,F,3,3,2,3,0,17,.114036,.769964,4,0,-1,1,0,2,2,0
8688-AEXSM,M,4,1,6,5,1,27,.74763,2.76237,5,1,2,2,0,2,2,0
3521-BXBBQ,M,4,1,1,4,0,39,2.501616,3.426384,5,1,1,2,0,2,3,1
1034-XJZTA,F,1,1,2,1,0,28,.892612,1.095388,1,1,1,2,0,2,1,1
5070-TACJP,F,4,1,1,4,0,51,4.249932,4.216068,5,1,1,5,0,2,3,0
6764-QUEAC,M,2,3,4,3,0,96,1.7952,4.7328,4,1,2,5,0,2,3,1
2595-GZJPG,F,3,2,2,3,0,39,4.049136,5.778864,3,0,-1,1,1,4,2,1
8608-EMYZG,F,1,1,2,1,0,19,.726313,1.686687,1,1,1,5,1,3,1,0
4809-KDTPN,F,4,1,2,5,1,13,.282672,1.589328,5,1,1,2,1,4,3,0
3984-JWNJO,F,1,2,5,1,0,19,.39729,1.21771,1,0,-1,2,0,2,1,1
6548-BVPBA,F,4,1,3,5,1,14,.807716,.466284,5,0,-1,1,1,4,3,0
4372-DMDJW,M,3,1,2,2,0,37,.12062,.61938,2,1,1,2,0,1,3,0
9322-JPGJX,M,2,2,1,3,0,39,1.290744,.893256,5,1,2,4,1,2,2,0
5869-IITIV,M,1,3,1,2,0,28,.1946,1.2054,2,0,-1,2,1,1,2,0
1885-QYJNV,M,4,2,6,5,0,56,1.86116,2.89884,4,0,-1,1,0,2,3,0
5133-CTSRG,M,4,1,3,5,1,24,.724584,2.467416,2,1,2,2,1,1,3,0
0367-IHMSN,M,4,1,2,4,0,75,.0777,2.6973,3,0,-1,1,0,2,2,0
9219-TCWBR,F,1,2,1,1,0,16,.52896,1.79104,4,1,2,4,0,2,1,1
8728-XIVHI,F,4,1,2,4,0,32,1.008288,1.583712,2,1,1,4,0,2,2,0
8974-OZVDC,F,4,3,3,5,0,401,4.015213,2.801787,3,1,2,2,1,1,3,0
8795-VPZYA,M,4,3,1,3,0,56,.310576,2.993424,2,1,3,2,0,2,3,0
6306-LDCHK,F,3,2,2,2,0,46,1.987752,5.188248,2,0,-1,1,0,1,2,0
8864-VAFHN,F,4,1,6,5,1,21,.81648,2.01852,3,0,-1,1,0,2,3,0
4586-FEKKI,F,2,2,1,2,0,34,1.037952,3.858048,3,0,-1,4,0,2,2,1
3515-WVLMO,M,3,3,1,3,0,66,.45045,6.47955,3,1,3,2,0,2,3,0
1413-MRJJA,M,2,2,1,4,0,79,2.725895,2.567105,2,0,-1,1,1,4,2,0
1894-AIWBC,F,3,1,1,3,1,18,.3888,3.4992,5,1,1,2,0,1,3,0
7392-AKUAC,F,1,3,2,1,0,27,.497988,4.200012,1,0,-1,1,0,2,1,1
6692-GSMDQ,F,3,1,2,1,0,26,.26208,2.23392,1,1,1,2,0,2,1,0
6039-EXFHF,M,1,1,2,1,0,17,.391595,1.053405,1,0,-1,1,1,3,1,0
2794-RHVOS,M,1,2,1,1,0,30,.51072,.62928,4,1,1,3,1,1,1,0
5984-FKBKF,F,4,2,3,5,1,14,.261744,.312256,4,0,-1,1,0,2,2,0
1813-BYZZJ,M,4,2,2,4,0,150,2.2704,2.5296,5,1,2,2,1,1,3,0
6195-LYURR,F,1,2,1,1,0,17,.3519,.4301,2,0,-1,2,0,2,1,1
6737-VHCTB,F,2,2,6,2,0,37,1.48666,1.54734,4,0,-1,2,0,2,1,1
8133-VRWTK,F,1,1,2,1,0,20,.23328,1.20672,3,0,-1,5,1,1,1,1
0360-DDNBU,F,2,1,2,2,0,20,.4992,1.0608,3,0,-1,3,0,2,2,0
9887-KQLEU,F,4,1,5,5,1,19,.934021,1.136979,4,1,1,2,1,3,3,0
0213-FOBJD,M,4,1,5,5,1,14,.14476,1.39524,3,0,-1,1,1,1,3,0
7571-PYMXS,M,3,1,2,3,0,35,.246085,2.518915,3,1,1,2,0,2,2,0
2766-KEEVY,M,1,1,6,2,0,22,.727628,.284372,1,1,2,5,1,1,1,0
7174-YSBMB,M,4,2,5,5,1,35,1.48169,2.78831,5,1,2,2,1,3,3,0
3431-QQPFX,M,4,1,2,5,1,17,.975018,1.081982,4,0,-1,1,1,1,3,0
0992-GPEUF,F,4,2,3,5,0,131,1.2183,2.8427,5,1,1,2,0,2,2,0
8207-DMRVL,F,1,2,5,2,0,23,1.27259,1.25741,2,0,-1,3,0,2,1,0
7263-TUQNO,M,3,2,6,5,0,77,8.981665,6.803335,3,0,-1,1,1,1,3,1
5505-JABVB,F,2,3,6,3,0,162,3.302208,12.573792,4,0,-1,3,0,1,2,0
7696-QJGFV,M,2,3,1,1,0,56,.7546,2.3254,2,0,-1,3,1,1,2,0
3225-HCHJT,F,1,1,1,1,0,18,.312984,.515016,1,0,-1,3,0,2,1,1
6792-OTVVD,M,1,3,5,2,0,64,1.35616,2.80384,3,1,2,3,1,1,2,0
0619-RVJGM,M,2,2,5,5,0,56,2.09916,3.78084,3,1,2,2,0,2,1,0
0762-QQFJJ,F,4,2,3,5,0,251,1.61142,3.40858,1,1,2,2,1,3,3,0
1069-EZBDI,M,4,2,5,5,0,74,2.396934,10.701066,3,0,-1,1,1,4,2,0
3379-EVTAJ,F,2,1,2,2,0,43,3.693743,3.315257,1,0,-1,1,1,1,2,1
3977-IMLLZ,F,3,3,2,1,0,25,.48015,1.99485,1,0,-1,1,0,2,1,1
4417-BGIHR,F,2,2,1,3,0,79,9.75018,5.02282,2,1,3,2,1,1,2,1
2920-WAWWP,M,2,2,6,4,0,160,2.492,25.508,1,0,-1,1,1,1,2,0
5339-PPOMO,M,1,2,6,1,0,31,.462024,.653976,1,0,-1,4,1,1,1,0
2390-QUYSI,F,4,2,2,4,0,109,1.267452,9.850548,4,0,-1,1,1,3,3,0
3364-DJGJB,F,2,3,2,2,0,77,1.81104,1.26896,1,0,-1,2,1,1,2,0
9355-GEYJE,M,1,1,2,1,0,19,.276811,.046189,1,1,1,4,1,1,1,1
5167-RUQPO,F,4,3,3,3,0,71,4.84575,4.38425,5,1,2,3,0,1,2,1
9411-TPQQV,F,4,1,1,5,0,64,1.95552,2.07648,5,0,-1,1,1,1,3,0
4244-YTTGT,F,4,2,3,5,1,17,.45985,.39015,4,1,2,2,0,2,2,0
0300-WRPUQ,M,3,1,1,5,0,183,1.22061,9.39339,5,1,1,2,1,1,3,0
3773-GNGRJ,F,4,1,6,5,1,34,.642158,2.791842,4,1,1,2,1,1,3,0
0649-JJTJH,F,1,2,1,1,0,25,3.795,1.205,1,1,2,6,0,2,1,1
3366-AASAR,M,2,2,1,2,0,41,.299054,.274946,4,1,3,2,0,2,1,0
6031-XUUHB,M,2,2,5,5,0,71,.724626,2.257374,4,0,-1,1,1,1,3,0
5646-ITUZS,F,4,1,6,5,0,101,2.068985,6.516015,5,1,1,4,1,1,3,0
0480-VQHCD,F,4,2,1,5,1,23,.330924,.428076,2,0,-1,1,1,3,1,0
1939-SCLGL,M,3,1,2,3,0,49,3.872127,3.918873,5,1,1,4,1,1,2,1
0404-LQPBO,M,1,3,3,2,0,32,.693888,.554112,1,1,2,2,1,1,1,0
4441-CTAYD,M,1,2,2,2,0,39,2.411565,3.399435,3,0,-1,1,0,2,1,0
2450-PHGDN,M,4,3,3,5,1,9,.106704,.325296,5,1,2,3,1,3,3,0
5820-EZHFQ,M,3,3,2,2,0,44,.83952,2.32848,1,0,-1,1,0,2,3,0
0056-ODKUI,M,1,3,1,1,0,28,.049896,1.798104,2,0,-1,1,0,4,1,0
9747-YXRRR,F,4,2,1,4,1,9,.264654,.518346,5,0,-1,1,0,2,3,0
4760-YQXCC,F,1,3,2,1,0,23,.22356,.69644,2,1,2,3,0,2,1,0
7730-MJKPB,M,3,2,3,5,0,131,4.320904,28.167096,3,1,2,3,1,1,3,0
5850-RNTVC,M,2,1,1,3,0,42,4.463592,2.382408,5,1,1,4,1,1,2,0
6303-LANXG,M,1,3,1,1,0,34,1.426572,2.857428,1,0,-1,2,1,3,1,1
4308-EDMUJ,F,3,2,1,3,0,217,5.933214,15.332786,3,0,-1,2,1,1,2,1
0553-ULTDF,F,2,1,1,2,0,44,.643632,1.688368,1,0,-1,1,0,2,1,0
8158-MGFZV,F,1,2,1,2,0,37,4.226436,1.952564,1,1,3,3,1,1,1,1
1144-QCYLG,M,3,1,3,5,0,35,.616,1.309,1,1,1,3,1,3,3,0
7898-YPXKG,F,1,2,6,2,0,26,.591448,.552552,4,0,-1,1,0,1,1,0
2221-MFHDH,F,3,1,1,3,1,17,.561731,2.685269,3,1,1,3,1,3,3,0
3217-FQATZ,F,2,2,4,2,0,37,.595848,1.661152,5,0,-1,1,1,1,1,0
1008-VRPIH,M,2,1,2,1,0,27,.880632,.577368,2,1,2,5,1,4,2,0
3784-OQBKE,F,1,2,2,1,0,21,.89544,3.47256,2,0,-1,1,1,1,1,1
4445-BSZLI,M,4,1,6,5,0,271,5.427046,4.870954,5,0,-1,1,1,1,3,0
8519-MRHKX,M,2,1,1,4,0,68,5.049,13.311,2,0,-1,1,0,1,1,0
5798-QDMSP,F,1,1,2,1,0,22,.459712,.244288,1,0,-1,4,1,1,1,0
7634-XXXJS,M,2,2,2,2,0,28,.082908,.113092,2,1,2,5,1,3,2,0
8895-UOXYK,F,1,2,1,1,0,38,3.3915,4.5885,1,1,1,4,0,2,1,1
7262-FMQGH,M,3,3,3,5,0,71,3.49462,11.69938,2,1,1,5,1,1,1,0
6268-IUXPZ,F,2,1,6,5,0,76,.697604,9.714396,5,1,1,3,0,2,2,0
8923-MFOJL,F,4,2,1,4,0,68,.19074,.14926,3,1,1,2,1,3,3,0
3612-QXFKE,M,4,1,3,5,0,164,2.391448,5.152552,5,0,-1,1,1,1,3,0
3660-RFHXM,M,4,1,2,5,0,36,.363888,.644112,3,0,-1,1,0,2,3,0
2666-HLIWJ,F,4,1,1,4,0,67,.25929,.34371,4,1,2,2,1,2,3,0
2050-RNFIM,F,1,2,2,1,0,27,1.61865,1.35135,1,0,-1,1,0,2,1,0
4103-CFXBG,F,2,2,5,5,0,77,.777546,.916454,4,1,2,3,1,1,3,0
7515-HCCEV,F,1,2,1,1,0,19,.736307,1.980693,1,1,1,3,1,1,1,1
2980-TAOQM,F,4,1,3,5,1,43,.621049,5.527951,5,0,-1,1,1,4,3,0
5710-PRRKG,M,2,2,1,2,0,78,4.452552,6.623448,3,1,1,2,0,2,2,1
9883-XZTHC,F,3,2,2,2,0,63,1.51011,7.37289,3,0,-1,1,0,2,3,0
7065-VAYYD,M,1,3,1,1,0,20,.1496,.6504,1,0,-1,1,0,2,1,1
9712-QOOWW,F,3,3,3,3,0,142,1.3206,11.8854,3,0,-1,1,1,1,3,0
7044-NHCLZ,F,4,1,3,5,1,80,1.10608,3.85392,4,1,1,2,1,1,3,0
4654-KMPJX,M,4,2,2,5,0,88,.264704,.439296,3,0,-1,1,1,1,3,0
5653-TYLZS,F,2,3,2,2,0,33,.038016,.555984,2,0,-1,3,0,2,2,0
4821-GRGCQ,F,3,3,5,4,0,101,.597011,1.725989,4,1,1,2,0,1,2,0
4509-AIMYB,F,1,1,6,2,0,38,.613624,1.058376,1,1,2,2,0,2,1,0
1969-PQTWV,F,2,3,2,2,0,42,.66612,2.06388,2,0,-1,4,0,2,1,0
3516-HIDVR,M,4,2,6,5,1,13,.089102,.508898,4,1,2,2,0,2,2,0
7424-MJWWE,F,4,1,3,5,1,24,.604176,.379824,5,0,-1,1,1,4,3,0
1417-VOBUU,F,2,2,1,2,0,36,.233496,1.458504,2,1,1,5,0,1,1,0
0293-CSSWE,M,2,3,2,2,0,39,1.49292,1.93908,2,0,-1,1,0,1,3,0
3496-EIJEZ,F,1,2,3,2,0,20,2.96208,1.11792,3,1,2,3,0,2,1,1
1572-UCGTQ,F,1,1,3,2,0,20,.128,1.472,3,0,-1,1,0,2,1,0
3342-IRQSS,M,1,2,2,1,0,19,.064771,.068229,1,1,3,4,1,1,1,1
9222-NNHKE,F,2,3,3,3,0,76,1.59676,6.76324,4,0,-1,1,0,2,2,0
0695-MDIXS,M,3,1,3,5,0,143,6.011291,12.149709,4,1,2,4,1,1,2,0
0716-RHMPB,M,3,3,2,3,0,156,5.2182,6.4818,4,1,2,5,0,2,2,0
0560-TMMFP,M,2,1,2,2,0,29,.37323,1.22177,4,0,-1,1,1,4,1,0
9587-OVRKI,F,4,1,6,5,1,24,.945504,2.582496,2,0,-1,1,0,2,2,0
8943-NEVCP,F,4,1,1,5,0,221,6.93056,21.35744,5,1,2,2,1,1,3,0
5885-CSRPB,F,3,2,1,3,0,67,.276576,.527424,3,1,2,2,1,2,3,0
6665-BTWBT,F,1,1,2,1,0,25,1.6768,4.7232,1,1,1,6,1,1,1,1
3988-HYIUX,F,4,3,1,5,1,21,.046956,.226044,3,0,-1,1,1,1,3,0
4712-DVGOE,M,1,2,2,1,0,73,2.838897,8.038103,3,0,-1,2,0,1,1,1
1654-XDPHO,F,2,2,2,3,0,35,.76517,.42483,4,1,3,6,0,2,3,0
5606-RHRNN,M,2,1,2,1,0,29,.741356,1.491644,1,0,-1,1,0,2,1,1
4772-NJAJZ,M,3,1,2,3,0,48,1.138656,1.645344,4,0,-1,1,0,2,3,0
5784-LFGFA,M,1,3,5,2,0,52,.470496,1.557504,1,0,-1,3,0,2,2,0
8122-XOCCE,F,2,3,1,2,0,28,.838656,1.177344,1,1,2,2,0,2,2,1
3315-SDOAP,F,2,1,6,3,0,31,.996588,.119412,5,1,2,5,1,1,1,0
4763-LNBGR,F,3,3,2,2,0,37,2.870682,2.087318,3,0,-1,1,0,2,2,0
7663-BFMYR,F,4,2,2,2,1,16,.14432,.20768,3,0,-1,1,0,2,1,0
3597-JCJYZ,M,2,2,2,2,0,55,.5148,3.0602,1,0,-1,1,0,2,1,0
0668-VYIDX,M,2,1,3,3,0,28,.279496,1.008504,2,0,-1,4,0,3,2,0
6085-NIGIJ,M,3,3,1,3,0,212,4.332008,2.875992,4,1,2,2,1,3,3,1
3330-OSBYO,M,1,1,1,1,0,20,.67592,.74408,1,1,1,3,0,2,1,0
6767-ZFTZK,F,1,1,1,2,0,36,2.126304,2.841696,4,1,1,3,1,4,2,1
9328-USNXB,F,4,2,3,5,1,46,2.8681,10.4719,4,1,2,2,1,1,3,0
5234-KKLYF,M,2,2,5,4,0,55,.465465,4.539535,4,0,-1,1,1,1,3,0
5618-YXEYJ,F,1,2,6,2,0,32,1.29184,2.22816,4,0,-1,1,0,2,1,1
3512-BFJXN,M,3,2,3,5,0,79,1.580553,4.818447,5,1,3,2,1,4,3,0
2061-NMYKH,F,2,2,2,1,0,66,.727518,4.090482,3,0,-1,1,1,1,2,0
7243-MMSEV,F,1,2,2,1,0,20,2.64192,2.51808,1,0,-1,2,1,4,1,1
3262-ZCOCD,F,2,3,4,4,0,98,4.4492,15.1508,5,0,-1,1,0,2,2,0
1561-JBXYS,M,1,1,4,2,0,17,2.56887,3.29613,1,0,-1,1,1,1,1,1
2089-VEORV,F,3,1,1,4,0,32,.585728,1.462272,3,1,1,2,1,1,3,0
5160-GJRHF,F,3,2,5,5,0,80,.31208,3.44792,5,1,1,2,1,3,3,0
6859-TJJWL,F,2,1,2,2,0,34,1.10415,1.44585,4,1,1,2,0,1,2,0
3912-SQXJH,F,4,2,2,4,0,75,2.3325,5.1675,4,0,-1,1,1,4,3,0
6560-GQGZB,M,3,1,3,3,0,65,.6396,1.3104,3,1,1,2,0,4,2,0
5719-KKHQN,F,1,1,2,2,0,21,.257712,.981288,3,0,-1,1,0,2,1,0
0441-ZAWPE,F,2,1,3,3,0,34,.098736,.173264,1,0,-1,1,1,3,3,0
3699-MKDYP,M,3,3,2,2,0,38,1.092728,.883272,4,1,2,5,0,2,3,0
1329-OXFKE,M,4,1,6,5,1,19,.906338,1.411662,5,1,1,2,0,2,2,0
3565-QYSQM,M,2,2,6,3,0,54,.892296,4.939704,1,0,-1,2,1,1,2,0
2917-TEZWN,F,3,2,1,3,0,75,2.59935,2.05065,3,1,3,2,1,1,3,0
4349-ZLPDF,F,3,2,2,3,0,74,.260406,3.513594,4,1,3,4,1,3,3,0
6790-KUBYW,M,1,1,5,2,0,25,.20825,1.01675,2,0,-1,4,1,1,1,0
0174-FGEFT,M,2,3,6,4,0,106,1.216456,6.839544,4,0,-1,1,1,1,3,0
3074-UJYJK,F,1,1,2,2,0,18,.461664,1.554336,1,1,1,4,1,1,2,0
4800-UKWIE,F,4,1,2,4,1,17,.16983,2.97517,4,0,-1,1,0,2,2,0
3820-LNTGP,F,3,2,6,5,0,132,6.95772,6.90228,5,1,2,3,1,1,3,0
5398-OVENO,M,4,2,2,4,1,10,.09512,.48488,4,1,2,2,0,2,3,0
5690-WAODF,F,3,1,2,2,0,81,.622404,.754596,3,0,-1,1,0,2,3,1
7661-EHCXV,F,4,1,1,4,0,49,2.281734,3.451266,4,0,-1,1,1,3,3,0
2976-JQQRN,F,2,3,2,1,0,29,.77517,2.41483,4,1,3,4,1,3,1,1
6326-OBUUX,F,1,2,3,1,0,27,.160758,6.022242,5,1,2,5,0,1,1,1
4023-FDQII,M,3,2,5,5,0,268,2.065744,10.530256,5,0,-1,1,1,1,2,0
6455-KXZVN,F,3,2,2,2,0,73,2.255262,1.905738,2,0,-1,1,0,1,3,0
0138-HCJIU,M,1,2,1,2,0,33,.731808,2.040192,5,1,1,4,0,2,1,1
7957-QJITW,M,1,2,2,1,0,23,.520812,1.181188,1,1,1,4,1,3,1,0
2905-MXDSG,F,2,1,2,2,0,36,5.01534,1.71666,3,1,1,2,1,1,2,1
8536-ULSVO,F,1,2,1,1,0,26,1.4872,3.0888,1,0,-1,1,0,2,1,0
4366-DIXXM,M,2,2,4,3,0,20,.52448,2.45552,2,0,-1,1,1,1,2,0
7941-AICSI,F,4,1,3,5,1,25,1.17,2.73,3,1,1,2,1,2,2,0
9643-WHXZR,F,4,2,2,3,1,9,.19602,.99198,3,0,-1,1,0,2,3,0
4125-UDYNA,F,4,2,3,5,1,9,.117648,.656352,5,1,2,2,0,2,3,0
6047-LAUAG,M,3,1,2,3,0,61,2.4766,6.3684,5,1,1,2,1,1,3,0
1596-FRPQS,M,2,1,3,2,0,41,.90651,1.34849,3,1,2,5,1,4,2,0
1786-VXGQN,M,1,2,1,1,0,21,.09261,.85239,2,1,1,6,1,1,1,1
4761-XTNBL,F,4,2,2,3,0,69,3.509892,3.942108,5,1,3,2,1,1,3,0
6916-RFFHN,F,3,2,2,2,0,26,.496392,1.739608,4,1,1,4,1,4,3,0
3095-VZOJF,F,4,1,1,4,1,12,.634296,1.933704,3,0,-1,1,1,1,3,0
0204-BVTDE,M,4,3,2,2,0,40,2.144,4.256,5,0,-1,1,1,1,3,0
2788-PFHMD,M,3,2,2,2,0,29,1.050032,1.066968,3,1,1,2,1,1,3,0
9711-QAOUJ,M,3,2,2,2,0,27,.65205,3.69495,4,0,-1,1,0,2,3,0
1178-SMKCU,M,2,2,1,3,0,41,.4551,5.6129,5,1,1,4,1,1,3,0
5248-TOYGS,F,4,3,3,5,1,14,.046648,.345352,4,1,3,2,0,2,2,0
4063-XHNHH,M,4,2,2,3,0,34,.290394,1.035606,2,1,2,2,0,2,3,0
7727-BSZGF,F,3,2,6,5,0,96,3.5424,6.0576,4,0,-1,2,1,1,3,0
9562-UVWVD,F,4,2,6,5,0,217,2.854852,7.127148,1,0,-1,2,1,1,2,0
2373-YIWGS,M,2,2,2,3,0,72,.6642,2.2878,4,1,2,2,1,1,3,0
0555-QPRHM,F,1,2,3,3,0,28,.190008,.621992,5,1,2,2,1,4,1,0
6909-LHXYF,F,4,1,1,2,1,9,.44523,.31977,4,1,2,2,0,2,3,0
3564-TSHAE,M,3,1,1,3,0,34,.408408,1.835592,4,1,1,4,0,1,2,0
6308-CMGCL,F,2,2,2,2,0,58,1.00282,4.27518,4,1,3,4,0,2,2,0
7775-CTLEV,M,3,2,6,5,1,15,.30429,2.11071,4,0,-1,1,0,2,2,0
4005-GIDYV,F,4,1,2,3,1,11,.644798,.521202,3,0,-1,1,1,3,3,0
6284-SQIEW,M,4,1,6,5,1,47,.168072,.395928,4,0,-1,1,0,1,3,0
0048-SITKQ,F,2,2,6,4,0,49,2.24665,6.32835,1,0,-1,2,0,1,2,0
6337-KSQSO,M,1,1,1,1,0,19,.5776,1.2274,4,0,-1,2,1,1,1,1
6338-UPZLP,M,4,1,1,4,0,62,.638104,4.507896,5,1,1,2,1,1,3,0
5216-ZKELL,F,1,1,3,2,0,18,.558828,.989172,2,0,-1,1,0,2,1,0
5295-TXLJE,F,2,2,4,5,0,94,.852768,3.659232,5,1,1,2,0,2,2,0
2234-CWQPA,F,1,3,4,1,0,17,.508776,.953224,1,0,-1,3,0,2,1,0
9126-STJSQ,M,1,3,2,1,0,39,.40755,1.73745,1,1,3,3,1,3,1,0
8762-ZDJFL,M,1,2,5,2,0,19,.948024,1.445976,3,0,-1,2,1,1,1,1
3578-AGAAE,F,2,1,3,4,0,54,.28782,4.14018,3,1,2,4,1,2,2,0
4687-THWBC,F,3,1,1,4,0,55,1.82094,7.96906,3,1,2,2,0,2,2,0
2842-UOJSR,M,4,2,6,5,1,9,.518256,.543744,4,1,2,2,0,2,3,0
4326-CMSKC,M,4,1,6,5,1,17,1.130313,.756687,4,0,-1,1,0,2,3,0
0675-MCVQN,F,1,3,2,1,0,27,1.338363,1.982637,1,1,2,2,0,2,1,1
4901-TDHEL,M,1,2,1,1,0,35,1.57122,1.47378,1,1,2,2,0,2,1,0
8465-FSDIY,M,4,3,1,5,1,36,.09072,.55728,4,0,-1,1,1,1,3,0
6148-LGYDO,F,2,1,2,3,0,21,.549024,1.256976,4,0,-1,1,1,3,2,0
8253-LSDIZ,M,1,2,1,1,0,25,.38315,3.56685,1,0,-1,1,1,4,1,1
1053-KXRCM,F,3,3,1,3,0,242,2.213332,6.014668,3,0,-1,1,1,1,2,0
3848-YJEAA,F,4,3,2,2,1,12,.238464,.409536,3,1,2,4,1,1,3,0
5661-SQXNO,F,4,1,4,5,1,22,.218064,3.477936,3,0,-1,1,1,1,2,0
3203-QMRTI,M,1,2,5,1,0,17,.156927,.132073,1,0,-1,1,0,2,1,0
4389-QYMVC,F,3,1,2,2,1,9,.05922,.06678,4,0,-1,2,1,3,3,0
4136-TNIIX,F,4,2,6,5,1,62,.583792,2.144208,3,0,-1,1,1,1,3,0
6699-GSZRS,F,2,3,1,2,0,99,1.683297,3.167703,5,0,-1,1,1,1,2,0
8516-VZCWO,M,4,2,1,5,0,49,1.39356,3.01644,5,1,2,3,1,1,3,0
6836-ZXBYN,F,3,1,2,1,0,21,2.453724,1.368276,2,0,-1,4,0,2,3,0
6910-DPACG,M,2,2,6,4,0,91,2.71635,10.93365,1,1,2,3,0,2,1,1
7438-LACQX,M,4,1,3,5,1,33,.787314,1.819686,3,1,2,2,1,1,3,0
7587-XUYOK,M,2,3,6,3,0,79,.927539,3.733461,3,0,-1,1,1,1,2,0
